id,speaker_nm,conversation_id,reply_to_nm,timestamp,text,likes,shares,num_comments,cleaned_text,named_entities,sentiment,tokens
1336435165585764353,Snafu_This,1336434406035218439,thehill,2020-12-08 22:19:07,Next stop is the international court in Hague.,4,0,0,stop international court hague,"[('Hague', 'GPE')]",0.0,"[101, 2644, 2248, 2457, 14575, 102]"
1336435363829702656,MinisterX2,1336434406035218439,thehill,2020-12-08 22:19:55,"Hey Donny, what did the five fingers say to the face?.....",2,1,0,hey donny did fingers say face,"[('Donny', 'PERSON'), ('five', 'CARDINAL')]",0.0,"[101, 4931, 2123, 4890, 2106, 3093, 2360, 2227, 102]"
1336435256631693318,ChuckWagon645,1336434406035218439,thehill,2020-12-08 22:19:29,But we had this one. We just had to have it.  MAGA!  Lol,3,0,1,just maga lol,"[('MAGA', 'ORG')]",0.8,"[101, 2074, 23848, 2050, 8840, 2140, 102]"
1336445304648810497,DesertHigh52,1336434406035218439,thehill,2020-12-08 22:59:25,Pretty sure they expected this. Moving on . . .,1,1,0,pretty sure expected moving,[],0.21666666666666667,"[101, 3492, 2469, 3517, 3048, 102]"
1336450909346390017,johncurtin6,1336434406035218439,thehill,2020-12-08 23:21:41,"Nah, they denied the injunctive relief--not the merits of the case. You are not a lawyer, no doubt.",1,1,0,nah denied injunctive reliefnot merits case lawyer doubt,"[('Nah', 'PERSON')]",0.0,"[101, 20976, 6380, 1999, 19792, 15277, 4335, 17048, 22617, 2553, 5160, 4797, 102]"
1336434967119708160,nomoretrumpery,1336434406035218439,thehill,2020-12-08 22:18:20,"LOL

The application for injunctive relief presented to Justice
Alito and by him referred to the Court is denied.",2,0,0,lol application injunctive relief presented justice alito referred court denied,"[('LOL', 'ORG'), ('Justice', 'ORG'), ('Alito', 'PERSON'), ('Court', 'ORG')]",0.8,"[101, 8840, 2140, 4646, 1999, 19792, 15277, 4335, 3591, 3425, 4862, 3406, 3615, 2457, 6380, 102]"
1336438871366766593,AltunEvregen,1336434406035218439,thehill,2020-12-08 22:33:51,"And now Trump is thinking about what he will do for over 2 hour... Probably he will start preparing for more serious & heavy provocations... Now, what he will spawn instead of fraud, rigged slanders in his every tweet? I'm dicing about will he become much more muddy or not? ",0,1,0,trump thinking 2 hour probably start preparing heavy provocations spawn instead fraud rigged slanders tweet im dicing muddy,"[('Trump', 'PERSON'), ('over 2 hour', 'TIME')]",0.11666666666666667,"[101, 8398, 3241, 1016, 3178, 2763, 2707, 8225, 3082, 4013, 19152, 2015, 25645, 2612, 9861, 25216, 22889, 12243, 2015, 1056, 28394, 2102, 10047, 4487, 6129, 15405, 102]"
1336439698949091329,ezautoleasesale,1336434406035218439,thehill,2020-12-08 22:37:08,That Law and Order prevailed is no surprise!!  Long live Democracy!!,2,0,0,law order prevailed surprise long live democracy,[],0.08153409090909089,"[101, 2375, 2344, 19914, 4474, 2146, 2444, 7072, 102]"
1336435445807411207,johnnyb312,1336434406035218439,thehill,2020-12-08 22:20:14,"@realDonaldTrump
 BRO ITS OVER! #ConcedeNowTrump",1,0,0,realdonaldtrump bro concedenowtrump,"[('@realDonaldTrump\n BRO', 'PERSON'), ('#', 'CARDINAL')]",0.0,"[101, 2613, 5280, 19058, 24456, 2361, 22953, 9530, 22119, 19779, 24456, 2361, 102]"
1345888938364383234,thehill,1345888938364383234,None,2021-01-04 00:25:02,JUST IN: GOP Rep. Chip Roy challenges seating of House members from six presidential battleground states http://hill.cm/uwS7S7y,738,161,35,just gop rep chip roy challenges seating house members presidential battleground states,"[('GOP', 'ORG'), ('Chip Roy', 'PERSON'), ('House', 'ORG'), ('six', 'CARDINAL')]",0.0,"[101, 2074, 2175, 2361, 16360, 9090, 6060, 7860, 10747, 2160, 2372, 4883, 2645, 16365, 2163, 102]"
1345890397608927235,ThatIsFalse01,1345888938364383234,thehill,2021-01-04 00:30:50,"He’s making a point guys.

Read the article.

He’s actually on the side of logic and reason, here.
@chiproytx",28,0,1,hes making point guys read article hes actually logic reason chiproytx,[],0.0,"[101, 2002, 2015, 2437, 2391, 4364, 3191, 3720, 2002, 2015, 2941, 7961, 3114, 9090, 13238, 2102, 2595, 102]"
1345891014515564544,theschnauzers,1345888938364383234,thehill,2021-01-04 00:33:17,"He should do the same motion for every member of his conference that rejects the election of Biden as president, just as his predecessors did in 1861 to Senators and Congressmen who rejected Lincoln’s election.",7,1,1,motion member conference rejects election biden president just predecessors did 1861 senators congressmen rejected lincolns election,"[('Biden', 'GPE'), ('1861', 'DATE'), ('Lincoln', 'ORG')]",0.0,"[101, 4367, 2266, 3034, 19164, 2602, 7226, 2368, 2343, 2074, 16372, 2106, 6863, 10153, 3519, 3549, 5837, 5367, 2015, 2602, 102]"
1345893327774900227,MaryCMarr1,1345888938364383234,thehill,2021-01-04 00:42:29,I am so surprised by this. He's one of the crazies from Texas that has said some crazy crap in the past. He made a valid point and am a little proud of it. Just wish that the House had listened and not sworn them in.,7,0,1,surprised hes crazies texas said crazy crap past valid point little proud just wish house listened sworn,"[('one', 'CARDINAL'), ('Texas', 'GPE'), ('House', 'ORG')]",-0.15625,"[101, 4527, 2002, 2015, 13675, 16103, 2229, 3146, 2056, 4689, 10231, 2627, 9398, 2391, 2210, 7098, 2074, 4299, 2160, 7791, 10741, 102]"
1345889308968972288,VRValicento,1345888938364383234,thehill,2021-01-04 00:26:31,"They're all nuts! GOP House Members shouldn't be seated, if this is how they'll behave.",3,0,0,theyre nuts gop house members shouldnt seated theyll behave,"[('GOP', 'ORG'), ('House', 'ORG')]",0.0,"[101, 2027, 2890, 12264, 2175, 2361, 2160, 2372, 5807, 2102, 8901, 2027, 3363, 16582, 102]"
1345891572726910981,nichpic,1345888938364383234,thehill,2021-01-04 00:35:31,A hero actually.,3,0,0,hero actually,[],0.0,"[101, 5394, 2941, 102]"
1345891764012519424,ZinaWilson3,1345888938364383234,thehill,2021-01-04 00:36:16,It’s going to be a crazy week! Heaven help us! ,2,0,0,going crazy week heaven help,"[('a crazy week', 'DATE')]",-0.9375,"[101, 2183, 4689, 2733, 6014, 2393, 102]"
1345889533523587072,mama4justice,1345888938364383234,thehill,2021-01-04 00:27:24,Well ain’t that some shit. The GOP is committing sedition and these mfers wanna unseat dems. Give me a freakin break,1,0,0,aint shit gop committing sedition mfers wanna unseat dems freakin break,"[('GOP', 'ORG')]",-0.2,"[101, 7110, 2102, 4485, 2175, 2361, 16873, 7367, 20562, 1049, 24396, 10587, 4895, 17310, 2102, 17183, 2015, 11576, 2378, 3338, 102]"
1345959727239467010,vtbirkenstock,1345888938364383234,thehill,2021-01-04 05:06:20,I hope he does the same thing on 1/6,1,0,0,hope does thing 16,"[('1/6', 'CARDINAL')]",0.0,"[101, 3246, 2515, 2518, 2385, 102]"
1346109700689993729,OurRightsCount,1345888938364383234,thehill,2021-01-04 15:02:16,"ANY STATE THAT STOPPED COUNTING _ Election night - never happened before - should be challenged, water break, need rest, covid-19 excuses should not be a excuse - who told them too all stop???",0,0,0,state stopped counting election night happened challenged water break need rest covid19 excuses excuse told stop,"[('Election night', 'TIME'), ('covid-19', 'PRODUCT')]",-0.05,"[101, 2110, 3030, 10320, 2602, 2305, 3047, 8315, 2300, 3338, 2342, 2717, 2522, 17258, 16147, 21917, 8016, 2409, 2644, 102]"
1345889157147729921,Mankow,1345888938364383234,thehill,2021-01-04 00:25:55,And coward Steny Hoyer stopped it,0,0,0,coward steny hoyer stopped,"[('Steny Hoyer', 'PERSON')]",0.0,"[101, 16592, 26261, 4890, 7570, 10532, 3030, 102]"
1345890430190235648,aanalyst50,1345888938364383234,thehill,2021-01-04 00:30:58,Chip’s s nut job like Trump is.,0,0,0,chips s nut job like trump,"[('Trump', 'PERSON')]",0.0,"[101, 11772, 1055, 17490, 3105, 2066, 8398, 102]"
1346187188376055809,thehill,1346187188376055809,None,2021-01-04 20:10:11,"Civil rights group sues Proud Boys over ""racist attack"" on DC church http://hill.cm/kemW8Y8",281,63,31,civil rights group sues proud boys racist attack dc church,"[('Proud', 'PERSON'), ('DC', 'GPE'), ('http://hill.cm/kemW8Y8', 'PERSON')]",0.8,"[101, 2942, 2916, 2177, 9790, 2015, 7098, 3337, 16939, 2886, 5887, 2277, 102]"
1346188683209179137,AntiECollege,1346187188376055809,thehill,2021-01-04 20:16:07,Their name says it all. Proud as in too proud to be intelligent.  Boys not Men.,4,0,0,says proud proud intelligent boys men,[],0.8000000000000002,"[101, 2758, 7098, 7098, 9414, 3337, 2273, 102]"
1346188471946403841,BigLdaGod,1346187188376055809,thehill,2021-01-04 20:15:17,All they got to give is pocket lint and hamburger wrappers.....,2,0,0,got pocket lint hamburger wrappers,[],0.0,"[101, 2288, 4979, 11409, 2102, 24575, 10236, 7347, 102]"
1346189951457763328,dobrock,1346187188376055809,thehill,2021-01-04 20:21:10,"this photo is like, the worst version of suicide squad.",2,0,0,photo like worst version suicide squad,[],-1.0,"[101, 6302, 2066, 5409, 2544, 5920, 4686, 102]"
1346188880182177796,twelveoaks777,1346187188376055809,thehill,2021-01-04 20:16:54,"Proud Boys don’t exist. 
It’s just an idea.",1,0,1,proud boys dont exist just idea,[],0.8,"[101, 7098, 3337, 2123, 2102, 4839, 2074, 2801, 102]"
1346189442315288578,Deezy_Abeyta,1346187188376055809,thehill,2021-01-04 20:19:08,Looks like twenty one pilots trench fans lmao.,0,0,0,looks like pilots trench fans lmao,"[('twenty one', 'CARDINAL')]",0.6,"[101, 3504, 2066, 8221, 14185, 4599, 1048, 2863, 2080, 102]"
1346189583533416455,JohnMolsonEX,1346187188376055809,thehill,2021-01-04 20:19:42,...... ,0,0,0,,[],0.0,"[101, 102]"
1346190401829531650,Mrobertson007,1346187188376055809,thehill,2021-01-04 20:22:57,I wish their was a way to ban these assholes from DC after the destruction they caused last time they were here.,0,0,0,wish way ban assholes dc destruction caused time,"[('DC', 'GPE')]",0.0,"[101, 4299, 2126, 7221, 22052, 2015, 5887, 6215, 3303, 2051, 102]"
1346194793341321222,Julian91911,1346187188376055809,thehill,2021-01-04 20:40:24,"These people show up they should be locked up. Enough with all this, we don’t need any more death.",0,0,0,people locked dont need death,[],0.25,"[101, 2111, 5299, 2123, 2102, 2342, 2331, 102]"
1346196105814441985,tsbulldg,1346187188376055809,thehill,2021-01-04 20:45:37,"Why “racist attack”?
Why the quotes around it?",0,0,0,racist attack quotes,[],0.0,"[101, 16939, 2886, 16614, 102]"
1346197480053080077,ocfairtrade,1346187188376055809,thehill,2021-01-04 20:51:05,"Man, never getting laid really fucks with your brain.",0,0,0,man getting laid really fucks brain,[],0.2,"[101, 2158, 2893, 4201, 2428, 6616, 2015, 4167, 102]"
1346215003779596289,playingindirt,1346187188376055809,thehill,2021-01-04 22:00:43,homeland security & the FBI informed trump. white supremacists (like the proud boys) are a serious domestic terrorist threat in the US. so ask yourselves why trumps ignoring it?,0,0,0,homeland security fbi informed trump white supremacists like proud boys domestic terrorist threat ask trumps ignoring,"[('homeland security & the', 'ORG'), ('FBI', 'ORG'), ('US', 'GPE'), ('trumps', 'PERSON')]",0.11666666666666668,"[101, 10759, 3036, 8495, 6727, 8398, 2317, 10514, 28139, 22911, 5130, 2066, 7098, 3337, 4968, 9452, 5081, 3198, 8398, 2015, 9217, 102]"
1346188450173751301,dave_spirit2001,1346187188376055809,thehill,2021-01-04 20:15:12,"Taking down a BLM sign is a win for humanity. The more we eradicate Marxist thieves from society that take the money and deny Black communities in need, the more we stamp out REAL racism. If you aren't down with that, then I guess you're a racist.",2,0,1,taking blm sign win humanity eradicate marxist thieves society money deny black communities need stamp real racism arent guess youre racist,"[('BLM', 'ORG'), ('Marxist', 'NORP')]",0.21746031746031744,"[101, 2635, 1038, 13728, 3696, 2663, 8438, 3690, 16467, 15511, 15862, 2554, 2769, 9772, 2304, 4279, 2342, 11359, 2613, 14398, 4995, 2102, 3984, 2115, 2063, 16939, 102]"
1346187330248269824,pfrpeppermint,1346187188376055809,thehill,2021-01-04 20:10:45,"“I just want to find 11,780 votes.” In an hour long call with Secretary of State Raffensperger, trying to over turn the election. TRUMP BLACKMAILED RAFFENSPERGER if he didn’t change the results, he would not get re-elected.
https://washingtonpost.com/politics/trump-raffensperger-call-georgia-vote/2021/01/03/d45acb92-4dc4-11eb-bda4-615aaefd0555_story.html…",0,0,0,just want 11780 votes hour long secretary state raffensperger trying turn election trump blackmailed raffensperger didnt change results reelected,"[('11,780', 'CARDINAL'), ('an hour', 'TIME'), ('State', 'ORG'), ('Raffensperger', 'PERSON'), ('TRUMP', 'ORG'), ('https://washingtonpost.com/politics/trump-raffensperger-call-georgia-vote/2021/01/03/d45acb92-4dc4-11eb-bda4-615aaefd0555_story.html', 'PERSON')]",-0.05,"[101, 2074, 2215, 12567, 17914, 4494, 3178, 2146, 3187, 2110, 7148, 18940, 17668, 4590, 2667, 2735, 2602, 8398, 25044, 2098, 7148, 18940, 17668, 4590, 2134, 2102, 2689, 3463, 20847, 102]"
1346219242623037441,RCap_one,1346187188376055809,thehill,2021-01-04 22:17:33,"Please share, retweet & donate—help baby Joshua beat *acute lymphocytic leukemia*—blood cancer. With chemotherapy, he’s almost in complete remission & urgently needs a life-saving stem cell transplant. Please help to give Joshua a fighting chance: http://gf.me/u/x6kgtb",0,0,0,share retweet donatehelp baby joshua beat acute lymphocytic leukemiablood cancer chemotherapy hes complete remission urgently needs lifesaving stem cell transplant help joshua fighting chance,"[('Joshua', 'PERSON'), ('Joshua', 'PERSON'), ('http://gf.me/u/x6kgtb', 'CARDINAL')]",0.35,"[101, 3745, 2128, 2102, 28394, 2102, 21357, 16001, 2361, 3336, 9122, 3786, 11325, 1048, 24335, 8458, 10085, 21252, 25468, 26682, 4456, 27144, 2002, 2015, 3143, 2128, 25481, 25478, 3791, 2166, 3736, 6455, 7872, 3526, 22291, 2393, 9122, 3554, 3382, 102]"
1346131046077759488,CaptainKipkorir,1346131046077759488,None,2021-01-04 16:27:05,"When did Junet become the Governor from Mt. Kenya? Or  #BBINonsense has made him be? He could be either an instructor or a financier.Kang'ata letter has made 
@JunetMohamed
 restless.
Murathe come on. 
Alai you need to visit Capitol Hill to renew your subscription.",3,0,0,did junet governor mt kenya bbinonsense instructor financierkangata letter junetmohamed restless murathe come alai need visit capitol hill renew subscription,"[('Junet', 'ORG'), ('Mt. Kenya', 'LOC'), ('BBINonsense', 'ORG'), (""Kang'ata"", 'ORG'), ('@JunetMohamed\n ', 'PRODUCT'), ('Alai', 'PERSON'), ('Capitol Hill', 'ORG')]",0.0,"[101, 2106, 2238, 2102, 3099, 11047, 7938, 22861, 5740, 29428, 3366, 9450, 10346, 2319, 19562, 9126, 26589, 3661, 2238, 21246, 11631, 14074, 2094, 15035, 14163, 27362, 2063, 2272, 21862, 2072, 2342, 3942, 9424, 2940, 20687, 15002, 102]"
1340311084717248513,chbooksdc,1340311084717248513,None,2020-12-19 15:00:39,Today we have heated outdoor book browsing for your holiday shopping pleasure. From 10-4.,932,74,3,today heated outdoor book browsing holiday shopping pleasure 104,"[('Today', 'DATE'), ('10-4', 'CARDINAL')]",0.0,"[101, 2651, 9685, 7254, 2338, 11347, 2075, 6209, 6023, 5165, 9645, 102]"
1340377700343623683,JosephRBarbour,1340311084717248513,chbooksdc,2020-12-19 19:25:21,"You should carry the Trump Parody Fishbowl 45. Your readers will thank you. 

http://bit.ly/Fishbowl45",2,2,0,carry trump parody fishbowl 45 readers thank,"[('the Trump Parody Fishbowl 45', 'ORG')]",0.0,"[101, 4287, 8398, 12354, 3869, 18912, 2140, 3429, 8141, 4067, 102]"
1346215581645557761,CHATNewsToday,1346215581645557761,None,2021-01-04 22:03:00,"‘Find’ votes, Trump urges Georgia as various election dramas near Capitol Hill climax http://chatnewstoday.ca/2021/01/04/find-votes-trump-urges-georgia-as-various-election-dramas-near-capitol-hill-climax/…",0,0,0,votes trump urges georgia various election dramas near capitol hill climax,"[('Trump', 'ORG'), ('Georgia', 'GPE'), ('Capitol Hill', 'ORG')]",0.05,"[101, 4494, 8398, 23876, 4108, 2536, 2602, 16547, 2379, 9424, 2940, 14463, 102]"
1339408862282018824,AFP,1339408862282018824,None,2020-12-17 03:15:32,"Storm on the hill.
@AFP
 photographer Andrew Caballero-Reynolds captures a snow storm enveloping the US Capitol in Washington, DC",1700,736,97,storm hill afp photographer andrew caballeroreynolds captures snow storm enveloping capitol washington dc,"[('@AFP\n ', 'PERSON'), ('Andrew Caballero-Reynolds', 'PERSON'), ('US', 'GPE'), ('Capitol', 'FAC'), ('Washington', 'GPE'), ('DC', 'GPE')]",0.0,"[101, 4040, 2940, 21358, 2361, 8088, 4080, 9298, 24164, 29165, 3240, 3630, 6392, 2015, 19566, 4586, 4040, 4372, 15985, 17686, 9424, 2899, 5887, 102]"
1339566801647251458,PresidentT4Me,1339408862282018824,AFP,2020-12-17 13:43:08,Storm is upon us,5,0,0,storm,[],0.0,"[101, 4040, 102]"
1339413060268777474,aculvermedic,1339408862282018824,AFP,2020-12-17 03:32:13,It’s time,3,0,0,time,[],0.0,"[101, 2051, 102]"
1339410177880190976,MerSicra,1339408862282018824,AFP,2020-12-17 03:20:46,"RT 
@AFP
: Storm on the hill.
@AFP
 photographer Andrew Caballero-Reynolds captures a snow storm enveloping the US Capitol in Washington, DC https://cmun.it/efg7xlm",2,0,0,rt afp storm hill afp photographer andrew caballeroreynolds captures snow storm enveloping capitol washington dc,"[('RT', 'GPE'), ('@AFP\n ', 'PERSON'), ('Andrew Caballero-Reynolds', 'PERSON'), ('US', 'GPE'), ('Capitol', 'FAC'), ('Washington', 'GPE'), ('DC', 'GPE')]",0.0,"[101, 19387, 21358, 2361, 4040, 2940, 21358, 2361, 8088, 4080, 9298, 24164, 29165, 3240, 3630, 6392, 2015, 19566, 4586, 4040, 4372, 15985, 17686, 9424, 2899, 5887, 102]"
1339413142879698946,SM54319992,1339408862282018824,AFP,2020-12-17 03:32:33,This fight is going to be emotional when it ends but will be worth it.,2,0,0,fight going emotional ends worth,[],0.15,"[101, 2954, 2183, 6832, 4515, 4276, 102]"
1339454825671618561,LoriMillerTX1,1339408862282018824,AFP,2020-12-17 06:18:10,Looks like a storm has arrived in DC! Buckle up & be safe!,2,0,0,looks like storm arrived dc buckle safe,"[('DC', 'GPE')]",0.625,"[101, 3504, 2066, 4040, 3369, 5887, 22853, 3647, 102]"
1339567554755350529,JDW604,1339408862282018824,AFP,2020-12-17 13:46:07,“It will be biblical”.,2,0,0,biblical,[],0.0,"[101, 10213, 102]"
1339567776181186561,doak_lyn,1339408862282018824,AFP,2020-12-17 13:47:00,"From dark to light
Jesus is the light of the world",2,0,0,dark light jesus light world,"[('Jesus', 'PERSON')]",0.21666666666666667,"[101, 2601, 2422, 4441, 2422, 2088, 102]"
1339578819225763840,JimWill60203138,1339408862282018824,AFP,2020-12-17 14:30:53,Well I guess antifa have to go back to their basement now,2,0,0,guess antifa basement,[],0.0,"[101, 3984, 3424, 7011, 8102, 102]"
1343755010929209344,KristenClarkeJD,1343755010929209344,None,2020-12-29 03:05:35,"The Proud Boys have made Hotel Harrington in D.C. their unofficial headquarters when inside the nation's capitol. The hotel just announced that they will CLOSE January 4th-6th.

Other entities that profit by providing safe haven to extremist and violent groups should follow suit.",5000,1700,173,proud boys hotel harrington dc unofficial headquarters inside nations capitol hotel just announced close january 4th6th entities profit providing safe haven extremist violent groups follow suit,"[('Hotel Harrington', 'ORG'), ('D.C.', 'GPE'), ('January 4th-6th', 'DATE')]",0.09375,"[101, 7098, 3337, 3309, 19760, 5887, 11982, 4075, 2503, 3741, 9424, 3309, 2074, 2623, 2485, 2254, 4343, 25994, 11422, 5618, 4346, 3647, 4033, 4654, 7913, 23738, 6355, 2967, 3582, 4848, 102]"
1343755339754336257,KristenClarkeJD,1343755010929209344,KristenClarkeJD,2020-12-29 03:06:53,"White supremacy and violent extremism is on the rise across the country. Hotels, restaurants, social media sites, 3rd party vendors and others that facilitate their dangerous and violent activities should be held accountable.",1500,305,31,white supremacy violent extremism rise country hotels restaurants social media sites 3rd party vendors facilitate dangerous violent activities held accountable,"[('3rd party', 'ORG')]",-0.36111111111111116,"[101, 2317, 22006, 6355, 4654, 7913, 26725, 4125, 2406, 9275, 7884, 2591, 2865, 4573, 3822, 2283, 17088, 10956, 4795, 6355, 3450, 2218, 26771, 102]"
1343762079501709316,SoulFlyTry,1343755010929209344,KristenClarkeJD,2020-12-29 03:33:40,"Thank you, & thanks to 
@HotelHarrington
 for doing the right thing (even though it'll cost them financially), & keeping their guests & patrons safe. I'm impressed. I've never stayed there, but it'll be my 1st choice when I'm in the area again.",322,32,4,thank thanks hotelharrington doing right thing itll cost financially keeping guests patrons safe im impressed ive stayed itll 1st choice im area,"[('1st', 'DATE')]",0.39714285714285713,"[101, 4067, 4283, 3309, 8167, 17281, 2725, 2157, 2518, 2009, 3363, 3465, 13732, 4363, 6368, 13497, 3647, 10047, 7622, 4921, 2063, 4370, 2009, 3363, 3083, 3601, 10047, 2181, 102]"
1343935724911935489,brontyman,1343755010929209344,KristenClarkeJD,2020-12-29 15:03:40,"Hotel Harrington Washington, DC...",39,3,0,hotel harrington washington dc,"[('Hotel Harrington Washington', 'ORG'), ('DC', 'GPE')]",0.0,"[101, 3309, 19760, 2899, 5887, 102]"
1343756806854766593,ChrisB_F,1343755010929209344,KristenClarkeJD,2020-12-29 03:12:43,"They should stay at the Trump Hotel.  I'm pretty sure that Ivanka can arrange for the Proud Boys to have the same ""great"" rates that she charged the Trump Inauguration Committee!",197,16,1,stay trump hotel im pretty sure ivanka arrange proud boys great rates charged trump inauguration committee,"[('the Trump Hotel', 'FAC'), ('Ivanka', 'PRODUCT'), ('the Trump Inauguration Committee', 'ORG')]",0.51,"[101, 2994, 8398, 3309, 10047, 3492, 2469, 7332, 2912, 13621, 7098, 3337, 2307, 6165, 5338, 8398, 17331, 2837, 102]"
1343755628318248960,karynbaum,1343755010929209344,KristenClarkeJD,2020-12-29 03:08:02,"wow, this must hurt them at a time they can hardly handle it. thanks to them for doing what's right.",203,5,1,wow hurt time hardly handle thanks doing whats right,[],0.07351190476190475,"[101, 10166, 3480, 2051, 6684, 5047, 4283, 2725, 2054, 2015, 2157, 102]"
1343757464701972481,tridgehistory,1343755010929209344,KristenClarkeJD,2020-12-29 03:15:20,"It’s good to hear that 
@HotelHarrington
 made a wise decision- will spare them involvement in the craziness that weekend and also complicity with white supremacists",185,12,3,good hear hotelharrington wise decision spare involvement craziness weekend complicity white supremacists,"[('weekend', 'DATE')]",0.4666666666666666,"[101, 2204, 2963, 3309, 8167, 17281, 7968, 3247, 8622, 6624, 13675, 16103, 2791, 5353, 4012, 27293, 2317, 10514, 28139, 22911, 5130, 102]"
1343915535210323969,StephenBright,1343755010929209344,KristenClarkeJD,2020-12-29 13:43:26,"Dear MSM/those in or near Washington, D.C.—details regarding Jan. 6th “Wild” event White House grifter is hinting/tweeting about—including guests/speakers/etc. Please stay home/be safe—Personally I think all organizers/Speakers etc should be arrested...",0,0,0,dear msmthose near washington dcdetails regarding jan 6th wild event white house grifter hintingtweeting aboutincluding guestsspeakersetc stay homebe safepersonally think organizersspeakers arrested,"[('MSM', 'ORG'), ('Washington', 'GPE'), ('Jan. 6th', 'DATE'), ('White House', 'ORG')]",0.06666666666666667,"[101, 6203, 5796, 20492, 15006, 2063, 2379, 2899, 5887, 3207, 22081, 4953, 5553, 5351, 3748, 2724, 2317, 2160, 24665, 10128, 3334, 9374, 2075, 2102, 28394, 3436, 2055, 2378, 20464, 24539, 6368, 13102, 25508, 2545, 3388, 2278, 2994, 2188, 4783, 3647, 28823, 2135, 2228, 18829, 13102, 25508, 2545, 4727, 102]"
1343755987002376195,MmeScience,1343755010929209344,KristenClarkeJD,2020-12-29 03:09:27,"@HotelHarrington
 Thank you!",108,12,0,hotelharrington thank,"[('@HotelHarrington\n ', 'PERSON')]",0.0,"[101, 3309, 8167, 17281, 4067, 102]"
1343756090329194496,nesrine1963,1343755010929209344,KristenClarkeJD,2020-12-29 03:09:52,They should stay at trumps hotel.,53,1,12,stay trumps hotel,[],0.0,"[101, 2994, 8398, 2015, 3309, 102]"
1343797537166172160,Stellablue9,1343755010929209344,KristenClarkeJD,2020-12-29 05:54:34,"I hope all resisters stay away and watch the Biden/Harris  inauguration at home. Bigger, better ratings!",43,3,0,hope resisters stay away watch bidenharris inauguration home bigger better ratings,"[('the Biden/Harris', 'ORG')]",0.3125,"[101, 3246, 9507, 2545, 2994, 2185, 3422, 7226, 2368, 8167, 6935, 17331, 2188, 7046, 2488, 8599, 102]"
1346237739386064901,CBSNewsColorado,1346237739386064901,None,2021-01-04 23:31:03,Rep. Lauren Boebert Poses With GOP Freshman For Class Photo On Steps Of Capitol Hill https://denver.cbslocal.com/2021/01/04/lauren-boebert-freshman-class-photo-capitol-hill/?utm_source=dlvr.it&utm_medium=twitter…,12,2,15,rep lauren boebert poses gop freshman class photo steps capitol hill,"[('Lauren Boebert', 'PERSON'), ('GOP', 'ORG'), ('Capitol Hill', 'ORG')]",0.0,"[101, 16360, 10294, 8945, 22669, 2102, 22382, 2175, 2361, 10452, 2465, 6302, 4084, 9424, 2940, 102]"
1346237921993523200,johnpasconi,1346237739386064901,CBSNewsColorado,2021-01-04 23:31:47,Who?,1,0,1,,[],0.0,"[101, 102]"
1346239804770553861,jbarnett04,1346237739386064901,CBSNewsColorado,2021-01-04 23:39:16,How is this newsworthy?,1,0,0,newsworthy,[],0.0,"[101, 2739, 13966, 102]"
1346302670458372102,cindyyoung90,1346237739386064901,CBSNewsColorado,2021-01-05 03:49:04,I cannot believe the stupidity of fellow Coloradans who voted for this?!,1,0,0,believe stupidity fellow coloradans voted,"[('Coloradans', 'NORP')]",-0.75,"[101, 2903, 28072, 3507, 3609, 26335, 2015, 5444, 102]"
1346240134136545280,nite_rox,1346237739386064901,CBSNewsColorado,2021-01-04 23:40:34,She's a nut job.,0,0,0,shes nut job,[],0.0,"[101, 2016, 2015, 17490, 3105, 102]"
1346242898581360641,otsfpineapples,1346237739386064901,CBSNewsColorado,2021-01-04 23:51:33,So what?,0,0,0,,[],0.0,"[101, 102]"
1346244420341927936,gino_peters,1346237739386064901,CBSNewsColorado,2021-01-04 23:57:36,how dare she..I mean @JasonCrowCO6 didn't last,0,0,0,dare shei mean jasoncrowco6 didnt,[],-0.15625,"[101, 8108, 2016, 2072, 2812, 4463, 24375, 3597, 2575, 2134, 2102, 102]"
1346238085378367488,Infidel11494913,1346237739386064901,CBSNewsColorado,2021-01-04 23:32:26,Y’all are obsessed,2,0,0,yall obsessed,[],-0.5,"[101, 8038, 3363, 15896, 102]"
1346251316469919745,CUberlyft,1346237739386064901,CBSNewsColorado,2021-01-05 00:25:00,"Hey you should do a story about her new infomercial.  THREE MILLION views and counting.

On second thought, better not, you'll give the #fakenews crowd an aneurism or something.",0,0,0,hey story new infomercial million views counting second thought better youll fakenews crowd aneurism,"[('THREE MILLION', 'CARDINAL'), ('second', 'ORDINAL'), ('#', 'CARDINAL')]",0.21212121212121213,"[101, 4931, 2466, 2047, 18558, 5017, 13247, 2454, 5328, 10320, 2117, 2245, 2488, 2017, 3363, 8275, 2638, 9333, 4306, 2019, 11236, 2964, 102]"
